Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
RCS,,,180000.0,6.0,170000.0,9,8.0,160000.0,8,195000.0,1.0,400000.0,1,,,0,93545.6015625,,,0,,,0,180000.0,,,0,,,0,93545.6015625,,,0,,,0,210000.0,,,0,,,0
RCT,,,999000.0,1.0,999000.0,7,,,0,1200000.0,,,0,1.0,750000.0,4,1000000.0,,,0,,,0,1080000.0,1.0,1100000.0,2,2.0,1000000.0,2,354702.8125,,,0,,,0,1200000.0,1.0,1100000.0,2,,,0
RDE,,,32845.828125,1.0,32900.0,808,7.0,27500.0,279,30000.0,39.0,35900.0,382,1.0,30000.0,120,32500.0,2.0,27000.0,22,,,0,28200.0,70.0,33400.0,1060,11.0,28200.0,732,14309.6298828125,40.0,35000.0,40,,,0,33400.0,7.0,33400.0,79,4.0,28100.0,179
RDL,,,1200000.0,1.0,1180000.0,4,2.0,1000000.0,8,800000.0,1.0,1400000.0,2,1.0,800000.0,1,378604.3125,,,0,,,0,1500000.0,1.0,1500000.0,1,1.0,800000.0,1,378604.3125,,,0,,,0,610000.0,,,0,,,0
RDS,,,310000.0,,,0,,,0,310000.0,,,0,1.0,775000.0,1,207901.15625,,,0,,,0,300000.0,,,0,,,0,207901.15625,,,0,,,0,310000.0,,,0,,,0
RE,,,632.5999755859375,,,0,,,0,632.5999755859375,,,0,,,0,632.5999755859375,,,0,,,0,632.5999755859375,,,0,,,0,632.5999755859375,,,0,,,0,632.5999755859375,,,0,,,0
REA,,,707.5399780273438,200.0,725.0,31104,1000.0,650.0,8173,1240.0,257.0,1240.0,1776,80.0,579.0,80,500.0,100.0,1000.0,117,14.0,500.0,14,809.0,268.0,809.0,7517,1000.0,660.0,14977,300.0,,,0,,,0,1200.0,248.0,1200.0,248,193.0,700.0,1093
RED,,,60000.0,10.0,70000.0,10,100.0,60000.0,100,60000.0,5.0,70000.0,5,100.0,60000.0,100,22634.3203125,,,0,,,0,60000.0,9.0,61000.0,56,100.0,60000.0,100,22634.3203125,,,0,,,0,60000.0,,,0,100.0,60000.0,100
REO,,,164.57000732421875,,,0,,,0,164.57000732421875,,,0,8.0,100.0,8,164.57000732421875,,,0,,,0,164.57000732421875,,,0,40.0,400.0,40,164.57000732421875,,,0,,,0,164.57000732421875,,,0,,,0
REP,,,738.0,63.0,738.0,18212,40.0,709.0,7491,720.0,9.0,720.0,9660,15.0,695.0,1864,700.0,127.0,700.0,877,,,0,758.0,12.0,758.0,12494,30.0,756.0,10757,800.0,116.0,800.0,1116,50.0,600.0,50,749.0,260.0,749.0,13673,8.0,700.0,9237
RG,,,1100.0,1000.0,1300.0,4660,176.0,1120.0,7056,1410.0,428.0,1410.0,1876,250.0,853.0,617,1200.0,,,0,,,0,1350.0,881.0,1350.0,22328,580.0,1000.0,10342,816.0700073242188,120.0,850.0,130,,,0,1171.3499755859375,932.0,1200.0,7199,200.0,1050.0,900
RGO,,,2500.0,3.0,2490.0,91,315.0,1800.0,405,2250.0,10.0,2250.0,130,100.0,1210.0,554,794.6500244140625,,,0,,,0,1800.0,59.0,2400.0,3612,19.0,1800.0,218,794.6500244140625,,,0,,,0,2000.0,44.0,2000.0,138,77.0,1000.0,77
RHP,,,3400.0,1188.0,3400.0,1600,42.0,2500.0,42,4670.0,4.0,4660.0,240,,,0,2691.989990234375,,,0,,,0,5000.0,80.0,5000.0,80,,,0,2691.989990234375,,,0,,,0,5000.0,40.0,5000.0,80,,,0
ROM,,,4101.52001953125,64.0,4000.0,224,5.0,3940.0,442,4500.0,169.0,4500.0,373,100.0,3800.0,100,1901.5400390625,,,0,,,0,4290.0,56.0,4290.0,2081,100.0,3950.0,960,1901.5400390625,10.0,4500.0,40,,,0,3800.0,20.0,3800.0,50,,,0
RSE,,,26300.0,197.0,26300.0,2135,40.0,24100.0,871,25000.0,127.0,28000.0,127,22.0,25000.0,354,25000.0,2.0,25000.0,12,,,0,25000.0,6.0,25100.0,589,100.0,25000.0,1173,11854.509765625,20.0,29000.0,69,,,0,27700.0,116.0,27700.0,326,100.0,22000.0,306
RSH,,,25000.0,52.0,30000.0,2502,305.0,25000.0,305,25000.0,10.0,27400.0,42,,,0,17252.720703125,,,0,,,0,24500.0,40.0,29000.0,5439,,,0,17252.720703125,38.0,40000.0,38,,,0,43000.0,18.0,39000.0,148,100.0,25000.0,100
RSI,,,800.0,5.0,800.0,1520,,,0,500.0,6.0,500.0,949,,,0,681.4400024414062,,,0,,,0,1180.0,841.0,1180.0,5969,483.0,500.0,483,681.4400024414062,,,0,,,0,1000.0,196.0,1000.0,1792,,,0
RTA,,,16000.0,42.0,16100.0,832,20.0,13100.0,667,15200.0,34.0,15200.0,308,93.0,12100.0,132,17300.0,4.0,17300.0,4,,,0,15000.0,16.0,16400.0,1263,26.0,14000.0,25972,8976.76953125,40.0,20000.0,40,,,0,15800.0,26.0,15700.0,471,2.0,14100.0,272
S,,,223.0,494.0,223.0,15587,1000.0,120.0,3941,233.0,300.0,233.0,3404,,,0,250.0,120.0,250.0,320,,,0,190.0,2793.0,190.0,32060,2658.0,142.0,5658,145.0,,,0,,,0,96.08000183105467,1460.0,125.0,3357,260.0,100.0,360
SA,,,9000.0,96.0,12000.0,96,8.0,9000.0,98,9000.0,,,0,10.0,9000.0,11,3395.0,,,0,,,0,8000.0,25.0,12400.0,37,10.0,9000.0,10,3395.0,,,0,,,0,27500.0,66.0,15000.0,66,10.0,9000.0,10
SAL,,,9766.0,184.0,9880.0,184,10.0,9000.0,393,6500.0,110.0,9800.0,323,10.0,9000.0,30,3395.0,,,0,,,0,10800.0,86.0,10800.0,330,10.0,9000.0,371,3395.0,,,0,,,0,9000.0,10.0,10000.0,94,10.0,9000.0,10
SAR,,,33000.0,150.0,34400.0,644,75.0,33000.0,351,39500.0,,,0,100.0,30700.0,318,9548.7099609375,,,0,,,0,34000.0,9.0,34000.0,145,35.0,32500.0,409,9548.7099609375,10.0,34000.0,10,,,0,35000.0,71.0,35000.0,493,200.0,30500.0,240
SBU,,,31500.0,43.0,31500.0,193,4.0,30000.0,4,33000.0,42.0,33000.0,140,6.0,26000.0,6,14796.6103515625,,,0,,,0,31800.0,28.0,31800.0,135,37.0,29500.0,40,14796.6103515625,,,0,5.0,20000.0,5,31400.0,2.0,31400.0,201,,,0
SC,,,899.3499755859375,977.0,900.0,4922,100.0,463.0,2645,849.0,169.0,849.0,6088,200.0,700.0,200,1410.0,96.0,1410.0,196,100.0,800.0,100,800.0,210.0,800.0,12501,10.0,700.0,4866,975.0,248.0,975.0,273,,,0,910.0,591.0,910.0,4263,10.0,820.0,508
SCB,,,150000.0,3.0,150000.0,3,,,0,50000.0,1.0,100000.0,9,,,0,54548.37890625,,,0,,,0,70000.0,10.0,72000.0,14,,,0,54548.37890625,,,0,,,0,100000.0,,,0,,,0
SCN,,,2240.0,14.0,2240.0,3562,10.0,2060.0,813,2400.0,518.0,2400.0,4182,100.0,2200.0,1095,2500.0,340.0,2500.0,2833,,,0,2440.0,132.0,2430.0,4183,3.0,2120.0,2301,2500.0,46.0,2500.0,306,,,0,2466.60009765625,51.0,2470.0,4191,56.0,2210.0,1106
SCR,82.0,,215.0,100.0,200.0,7243,2365.0,83.69999694824219,4465,88.66000366210938,400.0,145.0,4982,1000.0,95.0,1100,100.0,183.0,100.0,183,,,0,199.0,44.0,199.0,2516,4542.0,120.0,5817,150.0,15.0,144.0,15,,,0,85.0,268.0,200.0,610,30.0,85.0,130
SDM,,,1106540.75,3.0,3900000.0,4,1.0,1900000.0,1,1106540.75,,,0,,,0,1106540.75,,,0,,,0,2500000.0,,,0,,,0,1106540.75,,,0,,,0,1106540.75,,,0,,,0
SDR,100000.0,,100000.0,16.0,101000.0,56,100.0,100000.0,100,100000.0,,,0,100.0,100000.0,100,37279.75,,,0,,,0,100000.0,,,0,100.0,100000.0,100,37279.75,,,0,,,0,100000.0,19.0,110000.0,19,100.0,100000.0,100
SEA,,,133.0,112.0,148.0,169531,1477.0,133.0,178212,150.0,157.0,149.0,27413,100000.0,1.0,100000,120.0,,,0,,,0,143.0,11205.0,143.0,78001,738.0,130.0,114525,175.0,4645.0,175.0,4645,,,0,145.0,1918.0,145.0,76491,807.0,60.09999847412109,104757
SEN,,,756.3900146484375,1000.0,770.0,18613,7595.0,750.0,13644,779.9500122070312,326.0,790.0,2347,3000.0,750.0,4500,1300.0,,,0,50.0,610.0,100,775.0,366.0,889.0,9116,1000.0,750.0,8081,830.0,,,0,,,0,779.0,498.0,779.0,5480,500.0,700.0,1971
SEQ,,,18000.0,1.0,19000.0,1,7.0,18000.0,181,16000.0,,,0,18.0,16000.0,18,8084.2998046875,,,0,,,0,20000.0,,,0,5.0,17000.0,156,8084.2998046875,,,0,,,0,21000.0,,,0,10.0,16000.0,20
SF,6.0,18.0,15.800000190734863,16169.0,15.800000190734863,2958040,1000.0,15.199999809265137,1061582,13.0,2087.0,13.600000381469728,902773,162255.0,13.0,1032655,16.0,30015.0,16.0,33215,1000.0,13.0,1000,14.399999618530272,86.0,15.0,3499160,340116.0,14.399999618530272,573377,16.5,6000.0,16.5,31079,20000.0,8.0,29490,15.5,50669.0,15.5,1808462,5000.0,15.100000381469728,202677
SFE,,,60000.0,6.0,60000.0,17,2.0,51000.0,2,57000.0,20.0,58000.0,24,,,0,25126.7890625,,,0,,,0,57000.0,9.0,57000.0,133,10.0,53000.0,16,25126.7890625,,,0,,,0,57000.0,49.0,58000.0,50,9.0,50000.0,11
SFK,,,90.0,144.0,100.0,70936,9900.0,90.0,38541,100.0,540.0,100.0,58398,432.0,75.0,432,75.0,,,0,,,0,70.0,129.0,74.5999984741211,189173,5713.0,70.0,59579,50.0,90.0,50.0,446,,,0,99.8000030517578,1000.0,99.6999969482422,94881,5449.0,70.0,25449
SFL,,,79000.0,1.0,79000.0,3,,,0,124000.0,1.0,124000.0,39,,,0,30779.7109375,,,0,,,0,90000.0,1.0,94900.0,7,,,0,30779.7109375,,,0,,,0,147000.0,1.0,133000.0,16,,,0
SI,,,2280.0,1214.0,2280.0,12895,916.0,2210.0,8005,1850.0,22.0,2100.0,3700,830.0,1850.0,9301,2100.0,,,0,,,0,1910.0,140.0,2290.0,22303,749.0,1910.0,5406,1900.0,60.0,1900.0,60,,,0,2100.0,486.0,2100.0,2625,200.0,1840.0,4856
SIL,,,2840.0,88.0,2840.0,621,,,0,1490.0,100.0,1200.0,1624,12.0,600.0,12,2262.06005859375,4.0,10000.0,4,,,0,3290.0,1.0,3290.0,1961,,,0,2262.06005859375,10.0,3500.0,14,,,0,2420.0,15.0,2420.0,869,,,0
SIO,,,239.0,232.0,239.0,27055,409.0,157.0,39213,110.0,184.0,110.0,36364,46.0,87.4000015258789,14636,140.0,,,0,,,0,90.31999969482422,787.0,120.0,57375,1873.0,90.3000030517578,52341,125.0,528.0,125.0,528,,,0,141.8699951171875,153.0,144.0,2754,32.0,121.0,17321
SNM,,,110000.0,1.0,110000.0,12,10.0,100000.0,40,100000.0,,,0,,,0,76472.2734375,,,0,,,0,105000.0,1.0,108000.0,39,2.0,90000.0,35,76472.2734375,,,0,,,0,109000.0,10.0,109000.0,19,10.0,100000.0,11
SOI,,,575.0,22.0,725.0,9050,747.0,265.0,1358,624.0,350.0,624.0,596,1000.0,301.0,2423,450.0,,,0,,,0,500.0,528.0,500.0,22935,1000.0,447.0,7121,450.0,500.0,745.0,548,,,0,549.0,2252.0,549.0,3168,100.0,509.0,8003
SOL,,,900.0,34.0,1290.0,3341,,,0,1250.0,19.0,1200.0,593,500.0,950.0,725,445.8999938964844,,,0,,,0,1110.0,461.0,1200.0,2835,400.0,910.0,1416,445.8999938964844,20.0,1200.0,20,,,0,1480.0,25.0,1390.0,327,1000.0,1000.0,2774
SP,2500.0,,2800.0,7963.0,2800.0,24487,440.0,2510.0,540,2500.0,100.0,2720.0,4462,100.0,2500.0,100,2900.0,10.0,2800.0,190,,,0,2548.219970703125,15.0,2620.0,73729,100.0,2500.0,110,2560.0,88.0,2560.0,88,,,0,2800.0,2275.0,2800.0,15049,100.0,2500.0,100
SPT,,,400.0,4435.0,1100.0,26148,80.0,400.0,80,189.0,100.0,470.0,200,,,0,189.0,,,0,,,0,1340.0,397.0,640.0,20398,1000.0,269.0,1000,189.0,,,0,,,0,800.0,499.0,800.0,499,,,0
SRD,,,80000.0,40.0,100000.0,40,100.0,70000.0,100,100000.0,20.0,100000.0,20,100.0,70000.0,100,29443.779296875,,,0,,,0,80000.0,100.0,80000.0,100,100.0,70000.0,100,29443.779296875,,,0,,,0,70000.0,34.0,100000.0,34,100.0,70000.0,100
SRP,,,19900.0,130.0,19500.0,320,100.0,4000.0,200,20000.0,133.0,20000.0,133,,,0,6950.52978515625,,,0,,,0,20000.0,100.0,25000.0,100,250.0,15000.0,350,6950.52978515625,,,0,,,0,6950.52978515625,200.0,20000.0,200,,,0
SSC,,,490.0,290.0,490.0,10906,11.0,412.0,1675,550.0,120.0,549.0,3647,5.0,360.0,1801,500.0,,,0,,,0,580.0,457.0,580.0,19086,340.0,440.0,6671,450.0,45.0,450.0,275,,,0,499.0,16.0,499.0,9437,199.0,400.0,336
SSL,,,50000.0,10.0,65000.0,12,,,0,35000.0,13.0,35000.0,20,,,0,18158.619140625,,,0,,,0,47300.0,24.0,47300.0,53,,,0,18158.619140625,,,0,,,0,45000.0,26.0,45000.0,27,,,0
SST,,,3795380.5,,,0,,,0,3795380.5,,,0,,,0,3795380.5,,,0,,,0,3795380.5,,,0,,,0,3795380.5,,,0,,,0,3795380.5,,,0,,,0
STL,,,2050.0,20.0,2270.0,5251,84.0,2050.0,6893,1970.0,18.0,2000.0,1056,1434.0,1970.0,6130,1600.0,,,0,,,0,1850.0,63.0,1900.0,19660,176.0,1850.0,6373,1900.0,,,0,,,0,2086.090087890625,72.0,2090.0,3080,40.0,1780.0,3357
STR,1750.0,,1810.0,20.0,2000.0,109,107.0,1850.0,1672,1760.0,18.0,2890.0,43,68.0,1760.0,268,2350.0,1.0,2350.0,1,,,0,3250.0,875.0,3250.0,1018,100.0,1760.0,324,2000.0,30.0,1950.0,30,,,0,2900.0,2859.0,2900.0,3124,76.0,2110.0,496
STS,,,154000.0,1.0,154000.0,60,,,0,155000.0,2.0,179000.0,2,,,0,95518.15625,,,0,,,0,165000.0,7.0,165000.0,33,,,0,95518.15625,,,0,,,0,189000.0,3.0,189000.0,3,1.0,1.0,1
SU,,,300000.0,2.0,160000.0,2,5.0,120000.0,5,200000.0,,,0,,,0,110719.96875,,,0,,,0,300000.0,,,0,,,0,110719.96875,,,0,,,0,110719.96875,,,0,,,0
SUD,100000.0,,150000.0,,,0,10.0,101000.0,110,100000.0,,,0,100.0,100000.0,100,37925.1015625,,,0,,,0,83000.0,,,0,100.0,100000.0,100,37925.1015625,,,0,,,0,100000.0,,,0,100.0,100000.0,100
SUN,,,506.2999877929688,500.0,590.0,5880,380.0,520.0,1915,489.0,380.0,489.0,4540,13.0,351.0,233,475.0,200.0,1000.0,200,,,0,649.0,740.0,649.0,2791,60.0,526.0,13487,500.0,120.0,1000.0,120,,,0,639.0,4960.0,639.0,6551,500.0,500.0,500
SWF,,,191.0,5000.0,190.0,81575,1000.0,174.0,139638,190.0,573.0,190.0,44948,1730.0,165.0,106724,80.22000122070312,,,0,,,0,188.0,3160.0,188.0,72935,2000.0,167.0,113057,110.0,100.0,240.0,100,,,0,180.0,62.0,180.0,50522,2000.0,141.0,103100
TA,,,11600.0,146.0,11600.0,495,,,0,9767.7001953125,219.0,13000.0,219,4.0,8000.0,16,6462.43017578125,,,0,50.0,8000.0,50,13500.0,100.0,13500.0,3048,20.0,9000.0,620,6462.43017578125,10.0,10400.0,10,,,0,9789.849609375,100.0,13000.0,238,200.0,9000.0,200
TAC,,,91458.328125,2.0,600000.0,43,30.0,150000.0,30,500000.0,1.0,475000.0,1,,,0,91458.328125,,,0,,,0,550000.0,6.0,500000.0,6,,,0,91458.328125,,,0,,,0,91458.328125,,,0,2.0,50000.0,2
TAI,,,672.0,325.0,4000.0,840,460.0,672.0,3024,700.0,107.0,3900.0,709,499.0,700.0,2199,121.01000213623048,,,0,,,0,995.7999877929688,100.0,5000.0,9100,100.0,700.0,2432,812.0,10.0,1000.0,10,,,0,800.0,,,0,1000.0,601.0,1300
TBU,,,58938.69921875,36.0,59000.0,86,20.0,55000.0,40,58000.0,17.0,58000.0,117,15.0,50000.0,30,22694.48046875,,,0,,,0,56790.1796875,35.0,58000.0,85,20.0,57000.0,52,22694.48046875,,,0,,,0,58000.0,1.0,57900.0,184,,,0
TC,,,7500.0,191.0,8500.0,650,,,0,15000.0,,,0,10.0,2300.0,41,3830.89990234375,,,0,,,0,20000.0,50.0,35000.0,50,,,0,7500.0,10.0,18000.0,10,,,0,10000.0,,,0,80.0,6600.0,196
TCB,,,19000.0,,,0,,,0,16800.0,1.0,25000.0,2,,,0,9647.73046875,,,0,,,0,38000.0,6.0,30000.0,9,,,0,9647.73046875,,,0,,,0,28000.0,,,0,,,0
TCL,,,3550.0,63.0,3550.0,3388,307.0,3120.0,7487,3600.0,263.0,3600.0,3597,50.0,3030.0,2612,4000.0,12.0,3500.0,441,,,0,3500.0,322.0,3490.0,4671,1000.0,3300.0,7386,1903.9000244140625,20.0,3500.0,20,,,0,3020.0,253.0,3990.0,2572,20.0,3020.0,2237
TCO,,,1000.0,100.0,1000.0,1600,387.0,511.0,1053,500.0,100.0,750.0,384,200.0,400.0,409,560.0,,,0,,,0,500.0,1148.0,900.0,1820,670.0,500.0,670,130.0,25.0,130.0,585,,,0,1000.0,19.0,1000.0,19,500.0,500.0,500
TCS,,,4500.0,462.0,4800.0,1195,100.0,4100.0,456,4300.0,300.0,4300.0,344,362.0,2510.0,751,3600.0,47.0,3600.0,292,,,0,4390.0,1733.0,4390.0,5551,200.0,3250.0,4358,2600.0,,,0,,,0,4000.0,,,0,300.0,3010.0,340
TCU,,,164000.0,2.0,164000.0,18,2.0,90000.0,4,150000.0,1.0,250000.0,1,2.0,120000.0,2,69644.7890625,,,0,,,0,170000.0,4.0,170000.0,4,1.0,90000.0,3,69644.7890625,,,0,,,0,250000.0,5.0,175000.0,6,,,0
THF,,,474.6000061035156,1830.0,475.0,8537,485.0,408.0,11698,479.2200012207031,259.0,480.0,6745,440.0,404.0,440,380.0,40.0,380.0,880,,,0,476.0,95.0,476.0,30809,855.0,445.0,12887,450.0,83.0,450.0,83,,,0,470.0,370.0,470.0,7651,50.0,260.0,650
THP,,,4900.0,60.0,4900.0,180,100.0,4700.0,300,4800.0,10.0,4900.0,556,,,0,2398.5,,,0,,,0,5000.0,40.0,6400.0,159,,,0,2398.5,,,0,,,0,4600.0,80.0,4790.0,267,,,0
TI,,,2800.0,714.0,2800.0,7951,1218.0,2410.0,21010,2993.85009765625,31.0,3000.0,1181,228.0,2210.0,5411,2000.0,,,0,,,0,2450.0,70.0,2450.0,14788,3000.0,2400.0,11429,2500.0,96.0,2500.0,96,,,0,2630.0,383.0,2630.0,683,1000.0,1930.0,4621
TIO,74.0,,400.0,546.0,374.0,37688,200.0,206.0,10769,242.88999938964844,5099.0,287.0,5099,100.0,160.0,800,330.0,,,0,,,0,230.0,660.0,230.0,64753,1500.0,141.0,18500,74.80999755859375,100.0,220.0,100,,,0,269.3099975585937,500.0,275.0,1863,100.0,180.0,2703
TK,,,40000.0,1.0,45000.0,1,,,0,40000.0,8.0,39500.0,13,,,0,20209.48046875,,,0,,,0,43500.0,4.0,40000.0,71,30.0,30000.0,30,20209.48046875,5.0,41100.0,5,,,0,39500.0,1.0,40000.0,1,,,0
TOR,,,280337.15625,,,0,,,0,280337.15625,,,0,,,0,280337.15625,,,0,,,0,280337.15625,,,0,,,0,280337.15625,,,0,,,0,280337.15625,,,0,,,0
TPU,,,3000.0,92.0,3490.0,492,64.0,3060.0,1088,3990.0,80.0,3990.0,320,,,0,1173.27001953125,,,0,,,0,4000.0,111.0,4000.0,404,40.0,3600.0,624,1000.0,5.0,4000.0,5,,,0,3990.0,423.0,3990.0,423,,,0
TRA,,,1500.0,492.0,2790.0,3162,100.0,2100.0,200,2290.0,105.0,2290.0,355,50.0,1800.0,50,838.6799926757812,,,0,,,0,2000.0,65.0,2000.0,1092,222.0,1800.0,472,838.6799926757812,10.0,2000.0,10,,,0,2700.0,18.0,2700.0,18,14.0,1800.0,14
TRN,,,460.0,2264.0,460.0,26958,200.0,426.0,122679,750.0,2856.0,750.0,2856,2.0,551.0,108921,600.0,,,0,,,0,470.0,981.0,470.0,20729,95.0,424.0,110015,50.0,200.0,515.0,200,,,0,444.0,6559.0,444.0,21202,5000.0,376.0,108558
TRS,,,249000.0,5.0,250000.0,5,10.0,170000.0,20,100147.40625,1.0,250000.0,1,,,0,100147.40625,,,0,,,0,250000.0,,,0,,,0,100147.40625,,,0,,,0,100147.40625,,,0,,,0
TRU,,,490.0,557.0,490.0,26652,10.0,462.0,22841,570.0,17.0,570.0,10285,606.0,430.0,3975,600.0,85.0,600.0,85,,,0,508.0,591.0,508.0,18183,16.0,480.0,14579,580.0,68.0,580.0,1109,,,0,587.0,422.0,587.0,10303,2.0,500.0,7439
TS,,,387.0,361.0,496.0,5723,300.0,155.0,694,100.0,184.0,100.0,1631,4.0,70.0,621,74.80999755859375,,,0,,,0,120.0,895.0,175.0,4091,363.0,60.09999847412109,523,74.80999755859375,10.0,399.0,10,,,0,125.91000366210938,,,0,,,0
TSH,,,39900.0,7.0,39800.0,5690,10.0,35000.0,71,28400.0,50.0,34500.0,81,5.0,28000.0,5,30000.0,,,0,,,0,30000.0,89.0,30000.0,5400,50.0,25100.0,209,16479.69921875,10.0,30000.0,18,,,0,30000.0,172.0,30000.0,672,10.0,25000.0,50
TUB,,,140.0,2949.0,245.0,17986,1214.0,163.0,11114,249.0,500.0,250.0,22691,500.0,177.0,500,270.0,11.0,270.0,746,,,0,207.0,620.0,210.0,23207,20.0,207.0,15125,180.0,350.0,180.0,790,,,0,255.0,6890.0,255.0,68312,1500.0,145.0,12968
UTS,3500.0,,5238.06005859375,3.0,5200.0,522,100.0,5100.0,1295,5040.0,20.0,6000.0,168,435.0,5040.0,757,5400.0,10.0,5200.0,220,,,0,4420.0,4.0,6340.0,382,200.0,4430.0,1616,4640.0,6.0,4640.0,9,,,0,5070.0,49.0,8500.0,249,4.0,5060.0,1196
VCB,,,799000.0,2.0,800000.0,2,,,0,935000.0,1.0,900000.0,4,,,0,327138.125,,,0,,,0,609000.0,1.0,760000.0,4,,,0,327138.125,,,0,,,0,869000.0,1.0,837000.0,3,,,0
VEG,88.0,,251.0,2098.0,270.0,54523,4894.0,250.0,5660,300.0,100.0,310.0,8121,656.0,300.0,9931,180.0,,,0,,,0,339.0,3307.0,339.0,26263,70.0,300.0,19711,300.0,25.0,310.0,2775,837.0,300.0,837,290.0,48.0,293.0,32110,18.0,260.0,5921
VF,,,34.900001525878906,140000.0,22.899999618530277,739199,10.0,15.0,110,34.70000076293945,4999.0,34.70000076293945,22472,,,0,16.1299991607666,,,0,,,0,49.900001525878906,10000.0,48.0,40000,,,0,16.1299991607666,,,0,,,0,16.1299991607666,,,0,,,0
VFT,,,865925.3125,1.0,2600000.0,1,,,0,865925.3125,,,0,,,0,865925.3125,,,0,,,0,865925.3125,,,0,,,0,865925.3125,,,0,,,0,865925.3125,,,0,,,0
VG,,,2300.0,253.0,2300.0,2644,20.0,1850.0,4135,2420.0,171.0,2420.0,8024,35.0,2000.0,335,3200.0,10.0,5000.0,10,,,0,2360.0,223.0,2360.0,2948,16.0,2100.0,2360,2000.0,20.0,2400.0,220,,,0,2340.0,107.0,2340.0,7704,20.0,2150.0,2399
VIT,,,575.0,583.0,575.0,5513,388.0,510.0,928,750.0,771.0,750.0,33265,,,0,324.4700012207031,,,0,,,0,740.0,599.0,740.0,748,,,0,324.4700012207031,,,0,,,0,779.0,200.0,779.0,2194,,,0
VOE,,,2913586.75,1.0,5500000.0,1,,,0,2913586.75,,,0,,,0,2913586.75,,,0,,,0,2913586.75,,,0,,,0,2913586.75,,,0,,,0,2913586.75,,,0,,,0
VOR,,,2518066.5,,,0,,,0,2518066.5,,,0,,,0,2518066.5,,,0,,,0,2518066.5,,,0,,,0,2518066.5,,,0,,,0,2518066.5,,,0,,,0
VSC,,,31000.0,3.0,31000.0,3,,,0,42000.0,1.0,40000.0,2,,,0,16535.4296875,,,0,,,0,30000.0,3.0,30000.0,5,,,0,16535.4296875,,,0,,,0,16535.4296875,,,0,,,0
W,,,24299.2890625,30.0,20000.0,1602,22.0,8870.0,10270,15000.0,297.0,15000.0,297,25.0,11500.0,335,6243.66015625,,,0,,,0,11900.0,226.0,11900.0,5017,100.0,10000.0,1256,8900.0,,,0,10.0,8000.0,10,13000.0,14.0,13000.0,72,20.0,8500.0,140
WAI,,,99499.53125,9.0,99000.0,162,5.0,95000.0,339,95000.0,3.0,99000.0,80,3.0,95000.0,71,100000.0,50.0,100000.0,261,,,0,116000.0,14.0,116000.0,39,12.0,95000.0,319,51820.4609375,,,0,,,0,90000.0,103.0,99000.0,103,50.0,90000.0,50
WAL,,,5000.0,278.0,5000.0,8785,64.0,3090.0,3164,7500.0,52.0,5290.0,151,600.0,3600.0,1674,2796.830078125,,,0,,,0,6290.0,249.0,6290.0,7443,500.0,4470.0,2000,2796.830078125,,,0,,,0,6980.0,40.0,10000.0,446,1000.0,3000.0,1000
WCB,,,650000.0,1.0,697000.0,7,1.0,600000.0,8,995000.0,1.0,700000.0,3,2.0,600000.0,2,328698.125,,,0,,,0,649000.0,14.0,650000.0,21,1.0,500000.0,2,328698.125,,,0,,,0,700000.0,1.0,746000.0,9,1.0,200000.0,1
WIN,,,6600.0,39.0,6600.0,12654,37.0,5300.0,1935,5550.0,89.0,6000.0,1193,930.0,5550.0,1230,10000.0,5.0,15000.0,13,,,0,6655.830078125,32.0,6660.0,8324,189.0,5900.0,2513,12000.0,2.0,6480.0,22,,,0,6820.0,162.0,6820.0,4974,980.0,5900.0,1590
WM,,,11900.0,21.0,11900.0,764,6.0,11000.0,19,19000.0,8.0,15000.0,9,1.0,11000.0,2,6790.0,,,0,,,0,12000.0,249.0,12000.0,422,1.0,11000.0,1,6790.0,,,0,,,0,9800.0,,,0,1.0,11000.0,1
WOR,,,150000.0,16.0,150000.0,21,,,0,100000.0,,,0,,,0,83883.15625,,,0,,,0,160000.0,1.0,160000.0,6,,,0,83883.15625,,,0,,,0,135000.0,,,0,,,0
WR,,,140000.0,1.0,150000.0,2,100.0,140000.0,100,140000.0,,,0,100.0,140000.0,100,78076.21875,,,0,,,0,140000.0,2.0,150000.0,2,100.0,140000.0,100,78076.21875,,,0,,,0,140000.0,,,0,100.0,140000.0,100
WRH,,,3389.909912109375,,,0,,,0,3389.909912109375,,,0,,,0,3389.909912109375,,,0,,,0,3389.909912109375,,,0,,,0,3389.909912109375,,,0,,,0,3389.909912109375,,,0,,,0
