Ticker,Exchange,Category,Tier,Ask_Price,Bid_Price,Supply,Demand,Traded,Saturation,Input_Cost,Profit_Ask,Profit_Bid,ROI_Ask,ROI_Bid,Investment_Score,Risk,Viability,Input Cost per Unit,Input Cost per Stack,Input Cost per Hour,Recipe,Building
NFI,NC2,construction materials,3.0,18.0,10.0,19000.0,1200.0,9000.0,200.0,0.0,18.0,10.0,0,0,0.0,High,Unknown,9.93916666706403,11927.000000476837,621.197916691502,CLR:10xC-2xSI=>1200xNFI,CLR
NG,NC2,construction materials,2.0,930.0,0.0,60.0,0.0,50.0,100.0,0.0,930.0,0.0,0,0,0.0,High,Unknown,645.9600002288819,6459.600002288818,224.29166674613953,GF:10xGL-10xNCS=>10xNG,GF
NL,NC2,textiles,2.0,5960.0,0.0,10.0,0.0,10.0,100.0,0.0,5960.0,0.0,0,0,0.0,High,Unknown,3597.250000834465,3597.250000834465,299.7708334028721,WPL:50xPG=>1xNL,WPL
NN,NC2,software tools,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,8167.500008046628,8167.500008046628,226.87500022351745,SE:1xBAI-1xMLI=>1xNN,SE
NOZ,NC2,ship engines,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,4937.500004470348,4937.500004470348,411.45833370586234,SPF:1xCHA-10xFAL-2xMFK=>1xNOZ,SPF
NR,NC2,chemicals,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,255.0320000076294,12751.60000038147,664.1458333532016,LAB:50xEPO-75xNCS=>50xNR,LAB
NS,NC2,chemicals,2.0,342.0,0.0,2377.0,0.0,1000.0,100.0,0.0,342.0,0.0,0,0,0.0,High,Unknown,113.06000000983477,452.24000003933907,94.21666667486231,CHP:2xH2O-1xLST-2xN=>4xNS,CHP
NST,NC2,consumables (luxury),3.0,1570.0,0.0,212.0,0.0,10.0,100.0,0.0,1570.0,0.0,0,0,0.0,High,Unknown,550.8750000596046,2203.5000002384186,183.62500001986822,LAB:1xALG-1xES-1xTHF=>4xNST,LAB
NUT,NC2,agricultural products,1.0,0.0,275.0,0.0,996.0,0.0,0.0,0.0,0.0,275.0,0,0,0.0,Low,Unknown,106.91666672813398,1283.0000007376077,35.63888890937799,FRM:1xH2O=>12xNUT,FRM
NV1,NC2,ship parts,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,10445.000005364418,10445.000005364418,290.1388890379005,APF:1xSNM-1xWS=>1xNV1,APF
NV2,NC2,ship parts,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,45520.000014305115,45520.000014305115,948.3333336313566,AAF:1xBMF-1xSNM=>1xNV2,AAF
OFF,NC2,utility,1.0,100.0,0.0,1259.0,0.0,1259.0,100.0,0.0,100.0,0.0,0,0,0.0,High,Unknown,94.6240000039339,4731.200000196695,985.6666667076449,BMP:20xEPO-20xPG=>50xOFF,BMP
OLF,NC2,chemicals,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,397.080000013113,2382.480000078678,248.17500000819564,CHP:10xREA-6xVEG=>6xOLF,CHP
OS,NC2,software tools,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,15390.000010728836,15390.000010728836,320.6250002235174,SE:1xLD-1xROM-1xWM=>1xOS,SE
OVE,NC2,consumables (basic),1.0,125.0,0.0,11598.0,0.0,266.0,100.0,0.0,125.0,0.0,0,0,0.0,High,Unknown,174.6800000295043,3493.600000590086,242.6111111520893,BMP:100xPE-25xPG=>20xOVE,BMP
OVE,NC2,consumables (basic),1.0,125.0,0.0,11598.0,0.0,266.0,100.0,0.0,125.0,0.0,0,0,0.0,High,Unknown,166.56000000983477,4996.800000295043,694.0000000409782,BMP:1xCOT-10xPG=>30xOVE,BMP
OVE,NC2,consumables (basic),1.0,125.0,0.0,11598.0,0.0,266.0,100.0,0.0,125.0,0.0,0,0,0.0,High,Unknown,128.59000001475215,2571.800000295043,357.19444448542265,BMP:50xPE-1xRCO=>20xOVE,BMP
PBU,NC2,consumable bundles,2.0,0.0,10000.0,0.0,5.0,0.0,0.0,0.0,0.0,10000.0,0,0,0.0,Low,Unknown,17251.24000003934,17251.24000003934,3594.008333341529,PAC:5xCOF-40xDW-5xOVE-50xPE-2xPWO-40xRAT=>1xPBU,PAC
PCB,NC2,electronic parts,3.0,3390.0,0.0,30.0,0.0,30.0,100.0,0.0,3390.0,0.0,0,0,0.0,High,Unknown,1970.156000086993,9850.780000434965,1465.8898810171079,SCA:5xBCO-1xBGO-60xPE-10xSWF=>5xPCB,SCA
PDA,NC2,consumables (basic),4.0,2400.0,0.0,359.0,0.0,50.0,100.0,0.0,2400.0,0.0,0,0,0.0,High,Unknown,1818.0625000670552,58178.00000214577,4040.1388890379003,APF:2xHPC-1xLD=>32xPDA,APF
PE,NC2,plastics,1.0,12.5,0.0,14250.0,0.0,12700.0,100.0,0.0,12.5,0.0,0,0,0.0,High,Unknown,7.118400001376867,1423.6800002753735,211.85714289812105,BMP:1xC-2xH=>200xPE,BMP
PFE,NC2,chemicals,2.0,899.0,500.0,20.0,309.0,20.0,6.47,0.0,899.0,500.0,0,0,0.0,High,Unknown,126.49600001573563,1264.9600001573563,65.88333334152898,CHP:10xAMM-4xREA=>10xPFE,CHP
PFG,NC2,infrastructure,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,0.0,0.0,0.0,N/A,N/A
PG,NC2,plastics,2.0,50.0,0.0,2750.0,0.0,1000.0,100.0,0.0,50.0,0.0,0,0,0.0,High,Unknown,19.859200000688432,992.9600000344216,118.20952381362163,POL:1xC-1xH-1xMG=>50xPG,POL
PIB,NC2,agricultural products,3.0,700.0,0.0,2000.0,0.0,2000.0,100.0,0.0,700.0,0.0,0,0,0.0,High,Unknown,321.3458334306876,3856.150001168251,229.53273816477684,ORC:1xDDT-20xH2O-2xSOI=>12xPIB,ORC
PIB,NC2,agricultural products,3.0,700.0,0.0,2000.0,0.0,2000.0,100.0,0.0,700.0,0.0,0,0,0.0,High,Unknown,298.5600001335144,2985.600001335144,155.50000006953877,ORC:1xDDT-30xH2O=>10xPIB,ORC
PK,NC2,medical equipment,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,1101.8637500196696,11018.637500196695,1391.2421086106938,PHF:2xCA-4xLI-10xREA=>10xPK,PHF
POW,NC2,energy systems,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,8935.400000095367,8935.400000095367,1861.5416666865349,ECA:4xLI-1xNCS=>1xPOW,ECA
PPA,NC2,agricultural products,1.0,0.0,220.0,0.0,1000.0,0.0,0.0,0.0,0.0,220.0,0,0,0.0,Low,Unknown,112.03333336611588,672.2000001966953,56.01666668305794,FP:1xALG-1xBEA-1xH2O=>6xPPA,FP
PPA,NC2,agricultural products,1.0,0.0,220.0,0.0,1000.0,0.0,0.0,0.0,0.0,220.0,0,0,0.0,Low,Unknown,59.9300000295043,239.7200001180172,33.29444446083572,FP:2xALG-1xH2O=>4xPPA,FP
PPA,NC2,agricultural products,1.0,0.0,220.0,0.0,1000.0,0.0,0.0,0.0,0.0,220.0,0,0,0.0,Low,Unknown,209.9300000295043,839.7200001180172,116.62777779416905,FP:2xBEA-1xH2O=>4xPPA,FP
PSH,NC2,construction parts,3.0,13000.0,0.0,32.0,0.0,32.0,100.0,0.0,13000.0,0.0,0,0,0.0,High,Unknown,7250.800000190735,7250.800000190735,755.2916666865349,PP3:250xNFI-1xTI=>1xPSH,PP3
PSL,NC2,plastics,2.0,6000.0,0.0,96.0,0.0,96.0,100.0,0.0,6000.0,0.0,0,0,0.0,High,Unknown,2940.5000007152557,2940.5000007152557,204.20138893855943,PPF:40xPG=>1xPSL,PPF
PSM,NC2,plastics,2.0,3000.0,0.0,35.0,0.0,35.0,100.0,0.0,3000.0,0.0,0,0,0.0,High,Unknown,1627.0000004768372,1627.0000004768372,169.4791667163372,PPF:20xPG=>1xPSM,PPF
PSS,NC2,plastics,2.0,1600.0,0.0,100.0,0.0,100.0,100.0,0.0,1600.0,0.0,0,0,0.0,High,Unknown,813.5000002384186,813.5000002384186,169.4791667163372,PPF:10xPG=>1xPSS,PPF
PT,NC2,consumables (basic),1.0,550.0,450.0,280.0,13.0,280.0,200.0,0.0,550.0,450.0,0,0,0.0,Medium,Unknown,156.37142862060242,1094.6000003442168,130.309523850502,BMP:1xSTL-1xTRN=>7xPT,BMP
PT,NC2,consumables (basic),1.0,550.0,450.0,280.0,13.0,280.0,200.0,0.0,550.0,450.0,0,0,0.0,Medium,Unknown,38.640000022947795,579.6000003442169,69.00000004097821,BMP:1xSTL-1xW=>15xPT,BMP
PT,NC2,consumables (basic),1.0,550.0,450.0,280.0,13.0,280.0,200.0,0.0,550.0,450.0,0,0,0.0,Medium,Unknown,113.26666672403616,679.6000003442169,80.9047619457401,BMP:2xSFK-1xSTL=>6xPT,BMP
PT,NC2,consumables (basic),1.0,550.0,450.0,280.0,13.0,280.0,200.0,0.0,550.0,450.0,0,0,0.0,Medium,Unknown,115.9200000688434,579.6000003442169,69.00000004097821,BMP:1xSTL=>5xPT,BMP
PWO,NC2,consumables (luxury),1.0,330.0,300.0,5216.0,150.0,75.0,200.0,0.0,330.0,300.0,0,0,0.0,Low,Unknown,349.84000001475215,6996.800000295043,971.7777778187559,BMP:1xCOT-50xPG=>20xPWO,BMP
QCR,NC2,ship engines,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,120225.00002682209,120225.00002682209,1669.7916670391958,SPF:20xBGO-1xCBS-1xRAG=>1xQCR,SPF
RAD,NC2,electronic devices,2.0,14500.0,0.0,10.0,0.0,10.0,100.0,0.0,14500.0,0.0,0,0,0.0,High,Unknown,2203.5000002384186,2203.5000002384186,459.0625000496706,EDM:1xDCS-1xPOW-1xSFK=>1xRAD,EDM
RAG,NC2,ship engines,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,172667.5000011921,172667.5000011921,2877.791666686535,ECA:1xACS-8xAST-4xBFR-6xCF-4xETC-1xRCS=>1xRAG,ECA
RAM,NC2,electronic parts,3.0,3000.0,0.0,10.0,0.0,10.0,100.0,0.0,3000.0,0.0,0,0,0.0,High,Unknown,2713.445000108741,16280.670000652448,1615.1458333980604,SCA:6xBCO-6xCAP-6xPSS=>6xRAM,SCA
RAT,NC2,consumables (basic),1.0,170.0,150.0,5274.0,4384.0,4391.0,120.3,0.0,170.0,150.0,0,0,0.0,Medium,Unknown,55.960000009834765,559.6000000983477,93.26666668305795,FP:1xALG-1xGRN-1xNUT=>10xRAT,FP
RAT,NC2,consumables (basic),1.0,170.0,150.0,5274.0,4384.0,4391.0,120.3,0.0,170.0,150.0,0,0,0.0,Medium,Unknown,93.46000000983477,934.6000000983477,155.76666668305793,FP:1xALG-1xGRN-1xVEG=>10xRAT,FP
RAT,NC2,consumables (basic),1.0,170.0,150.0,5274.0,4384.0,4391.0,120.3,0.0,170.0,150.0,0,0,0.0,Medium,Unknown,85.96000000983477,859.6000000983477,143.26666668305793,FP:1xBEA-1xGRN-1xNUT=>10xRAT,FP
RAT,NC2,consumables (basic),1.0,170.0,150.0,5274.0,4384.0,4391.0,120.3,0.0,170.0,150.0,0,0,0.0,Medium,Unknown,123.46000000983477,1234.6000000983477,205.76666668305793,FP:1xBEA-1xGRN-1xVEG=>10xRAT,FP
RAT,NC2,consumables (basic),1.0,170.0,150.0,5274.0,4384.0,4391.0,120.3,0.0,170.0,150.0,0,0,0.0,Medium,Unknown,54.560000009834766,545.6000000983477,90.9333333497246,FP:1xALG-1xMAI-1xNUT=>10xRAT,FP
RAT,NC2,consumables (basic),1.0,170.0,150.0,5274.0,4384.0,4391.0,120.3,0.0,170.0,150.0,0,0,0.0,Medium,Unknown,92.06000000983477,920.6000000983477,153.43333334972462,FP:1xALG-1xMAI-1xVEG=>10xRAT,FP
RAT,NC2,consumables (basic),1.0,170.0,150.0,5274.0,4384.0,4391.0,120.3,0.0,170.0,150.0,0,0,0.0,Medium,Unknown,84.56000000983477,845.6000000983477,140.93333334972462,FP:1xBEA-1xMAI-1xNUT=>10xRAT,FP
RAT,NC2,consumables (basic),1.0,170.0,150.0,5274.0,4384.0,4391.0,120.3,0.0,170.0,150.0,0,0,0.0,Medium,Unknown,122.06000000983477,1220.6000000983477,203.43333334972462,FP:1xBEA-1xMAI-1xVEG=>10xRAT,FP
RAT,NC2,consumables (basic),1.0,170.0,150.0,5274.0,4384.0,4391.0,120.3,0.0,170.0,150.0,0,0,0.0,Medium,Unknown,55.960000009834765,559.6000000983477,93.26666668305795,FP:1xGRN-1xMUS-1xNUT=>10xRAT,FP
RAT,NC2,consumables (basic),1.0,170.0,150.0,5274.0,4384.0,4391.0,120.3,0.0,170.0,150.0,0,0,0.0,Medium,Unknown,54.560000009834766,545.6000000983477,90.9333333497246,FP:1xMAI-1xMUS-1xNUT=>10xRAT,FP
RAT,NC2,consumables (basic),1.0,170.0,150.0,5274.0,4384.0,4391.0,120.3,0.0,170.0,150.0,0,0,0.0,Medium,Unknown,93.46000000983477,934.6000000983477,155.76666668305793,FP:1xGRN-1xMUS-1xVEG=>10xRAT,FP
RAT,NC2,consumables (basic),1.0,170.0,150.0,5274.0,4384.0,4391.0,120.3,0.0,170.0,150.0,0,0,0.0,Medium,Unknown,92.06000000983477,920.6000000983477,153.43333334972462,FP:1xMAI-1xMUS-1xVEG=>10xRAT,FP
RBH,NC2,construction prefabs,3.0,25000.0,0.0,40.0,0.0,40.0,100.0,0.0,25000.0,0.0,0,0,0.0,High,Unknown,11650.800000190735,11650.800000190735,1213.6250000198684,PP3:1xBBH-50xEPO-1xSTL=>1xRBH,PP3
RCO,NC2,agricultural products,1.0,1450.0,900.0,7.0,909.0,7.0,0.77,0.0,1450.0,900.0,0,0,0.0,High,Unknown,890.6000000983477,1781.2000001966953,185.54166668715578,FRM:2xH2O-4xNS=>2xRCO,FRM
RCO,NC2,agricultural products,1.0,1450.0,900.0,7.0,909.0,7.0,0.77,0.0,1450.0,900.0,0,0,0.0,High,Unknown,578.800000295043,578.800000295043,40.19444446493354,FRM:2xH2O=>1xRCO,FRM
RCO,NC2,agricultural products,1.0,1450.0,900.0,7.0,909.0,7.0,0.77,0.0,1450.0,900.0,0,0,0.0,High,Unknown,961.864000043273,1923.728000086546,364.3424242588155,HYF:10xH2O-4xNS=>2xRCO,HYF
RCS,NC2,ship engines,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,64260.00000715256,64260.00000715256,1338.7500001490116,APF:1xBWS-1xDA-1xOS-1xSAR=>1xRCS,APF
RCT,NC2,ship engines,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,66595.00002324581,66595.00002324581,1067.2275644750932,SPF:10xAST-1xCBS-1xRAG=>1xRCT,SPF
RDE,NC2,construction prefabs,3.0,35000.0,0.0,40.0,0.0,40.0,100.0,0.0,35000.0,0.0,0,0,0.0,High,Unknown,31419.450000166893,62838.900000333786,3740.410714305582,PP3:100xEPO-1xKV-1xLDE=>2xRDE,PP3
RDL,NC2,unit prefabs,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,331656.0000009835,331656.0000009835,2763.8000000081956,UPF:30xPSL-50xPSM-8xSRD=>1xRDL,UPF
RDS,NC2,unit prefabs,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,210993.6000005901,210993.6000005901,2930.466666674862,UPF:20xPSL-30xPSM-4xSRD=>1xRDS,UPF
RE,NC2,metals,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,0.0,0.0,0.0,N/A,N/A
REA,NC2,chemicals,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,648.1840000137687,6481.840000137687,385.82380953200516,CHP:25xBRM=>10xREA,CHP
RED,NC2,drones,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,35815.00000178814,35815.00000178814,2984.583333482345,DRS:1xDCH-1xSAR=>1xRED,DRS
REP,NC2,consumables (luxury),1.0,800.0,600.0,1127.0,50.0,127.0,200.0,0.0,800.0,600.0,0,0,0.0,High,Unknown,591.0000000614673,2364.000000245869,394.0000000409782,BMP:10xINS-1xMFK-1xSFK=>4xREP,BMP
RG,NC2,construction materials,2.0,850.0,0.0,130.0,0.0,120.0,100.0,0.0,850.0,0.0,0,0,0.0,High,Unknown,658.4200002193451,6584.200002193451,238.5579710939656,GF:10xGL-15xPG-1xSEN=>10xRG,GF
RG,NC2,construction materials,2.0,850.0,0.0,130.0,0.0,120.0,100.0,0.0,850.0,0.0,0,0,0.0,High,Unknown,696.0400002479553,6960.400002479553,223.08974366921646,GF:10xGL-15xPG=>10xRG,GF
RGO,NC2,alloys,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,2175.4000000953674,10877.000000476837,1133.020833383004,FS:4xAU-1xCU=>5xRGO,FS
RHP,NC2,ship parts,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,2741.950000166893,10967.800000667572,652.8452381349745,HWP:12xAL-1xHE-4xTI=>4xRHP,HWP
ROM,NC2,electronic parts,3.0,4500.0,0.0,40.0,0.0,10.0,100.0,0.0,4500.0,0.0,0,0,0.0,High,Unknown,4269.905000046603,42699.05000046603,5930.423611175838,SCA:10xBGC-10xPSS-10xSI=>10xROM,SCA
RSE,NC2,construction prefabs,3.0,29000.0,0.0,69.0,0.0,20.0,100.0,0.0,29000.0,0.0,0,0,0.0,High,Unknown,21244.450000166893,42488.900000333786,2529.1011904960587,PP3:2xBSE-225xEPO-1xSTL=>2xRSE,PP3
RSH,NC2,construction parts,4.0,40000.0,0.0,38.0,0.0,38.0,100.0,0.0,40000.0,0.0,0,0,0.0,High,Unknown,15410.500004827976,15410.500004827976,713.4490742975914,PP4:1xLST-1xSTL-1xTA=>1xRSH,PP4
RSI,NC2,agricultural products,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,653.6875004530884,5229.5000036247075,217.8958334843628,IVP:16xH2O-1xHCP-1xNS=>8xRSI,IVP
RTA,NC2,construction prefabs,3.0,20000.0,0.0,40.0,0.0,40.0,100.0,0.0,20000.0,0.0,0,0,0.0,High,Unknown,9150.800000190735,9150.800000190735,953.2083333532016,PP3:1xLTA-6xRG=>1xRTA,PP3
S,NC2,elements,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,81.23333335792024,487.4000001475215,67.69444446493354,SME:1xO-1xSCR=>6xS,SME
SA,NC2,software components,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,2772.5000025890768,2772.5000025890768,115.52083344121154,SD:=>1xSA,SD
SAL,NC2,software components,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,2772.5000025890768,2772.5000025890768,115.52083344121154,SD:=>1xSAL,SD
SAR,NC2,electronic devices,3.0,34000.0,0.0,10.0,0.0,10.0,100.0,0.0,34000.0,0.0,0,0,0.0,High,Unknown,15046.060001387745,15046.060001387745,935.7002488425215,ELP:4xPCB-16xSEN=>1xSAR,ELP
SBU,NC2,consumable bundles,2.0,0.0,20000.0,0.0,5.0,0.0,0.0,0.0,0.0,20000.0,0,0,0.0,Low,Unknown,32672.86400004327,32672.86400004327,6188.04242425062,PAC:50xDW-5xEXO-10xKOM-100xPE-5xPT-60xRAT-2xREP=>1xSBU,PAC
SC,NC2,consumables (luxury),2.0,975.0,0.0,273.0,0.0,248.0,100.0,0.0,975.0,0.0,0,0,0.0,High,Unknown,634.7640000063926,12695.280000127852,813.8000000081956,CHP:2xCA-1xMG-1xTA=>20xSC,CHP
SCB,NC2,ship kits,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,3152.4000005722046,3152.4000005722046,218.91666670640308,SKF:50xFAL-12xMFK=>1xSCB,SKF
SCN,NC2,consumables (basic),2.0,2500.0,0.0,313.0,0.0,46.0,100.0,0.0,2500.0,0.0,0,0,0.0,High,Unknown,1516.375000178814,12131.000001430511,421.2152778274483,EDM:4xCU-100xPE=>8xSCN,EDM
SDM,NC2,infrastructure,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,0.0,0.0,0.0,N/A,N/A
SDR,NC2,drones,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,54541.000002503395,54541.000002503395,3246.4880953871066,DRS:1xBSC-1xDCH-1xSEQ=>1xSDR,DRS
SEA,NC2,construction materials,1.0,175.0,0.0,4645.0,0.0,4645.0,100.0,0.0,175.0,0.0,0,0,0.0,High,Unknown,129.8933333431681,3896.8000002950434,541.2222222632004,BMP:30xPG-1xS-1xSI=>30xSEA,BMP
SEN,NC2,electronic parts,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,640.1207500225249,12802.415000450499,1839.4274425934625,SCA:10xH-10xN-20xTRN=>20xSEN,SCA
SEQ,NC2,medical equipment,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,12970.250000357628,12970.250000357628,1801.4236111607815,FS:1xHOG-2xSTL-2xTI=>1xSEQ,FS
SF,NC2,fuels,2.0,15.0,8.0,34589.0,30490.0,5388.0,113.44,0.0,15.0,8.0,0,0,0.0,High,Unknown,9.64040000088513,964.040000088513,267.7888889134758,REF:1xAMM-2xGAL-3xH=>100xSF,REF
SF,NC2,fuels,2.0,15.0,8.0,34589.0,30490.0,5388.0,113.44,0.0,15.0,8.0,0,0,0.0,High,Unknown,7.982933334906896,1197.4400002360344,124.73333335792026,REF:1xAMM-5xNAB=>150xSF,REF
SFE,NC2,ship engines,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,58856.75000011921,58856.75000011921,12261.822916691503,CLR:1xCBS-2xCF=>1xSFE,CLR
SFK,NC2,electronic pieces,2.0,50.0,0.0,446.0,0.0,90.0,100.0,0.0,50.0,0.0,0,0,0.0,High,Unknown,64.8812500089407,1038.1000001430511,360.45138893855943,FS:1xFE=>16xSFK,FS
SFL,NC2,ship kits,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,76576.2000002861,76576.2000002861,10635.58333337307,SKF:1xMFK-5xZR=>1xSFL,SKF
SI,NC2,metals,1.0,1900.0,0.0,80.0,0.0,80.0,100.0,0.0,1900.0,0.0,0,0,0.0,High,Unknown,499.20000007376075,499.20000007376075,138.66666668715575,SME:1xAL-3xSIO=>1xSI,SME
SI,NC2,metals,1.0,1900.0,0.0,80.0,0.0,80.0,100.0,0.0,1900.0,0.0,0,0,0.0,High,Unknown,1619.3600000590086,1619.3600000590086,562.2777777982669,SME:1xC-1xFLX-1xO-3xSIO=>1xSI,SME
SI,NC2,metals,1.0,1900.0,0.0,80.0,0.0,80.0,100.0,0.0,1900.0,0.0,0,0,0.0,High,Unknown,1385.6000000983477,1385.6000000983477,288.6666666871558,SME:1xC-1xO-3xSIO=>1xSI,SME
SI,NC2,metals,1.0,1900.0,0.0,80.0,0.0,80.0,100.0,0.0,1900.0,0.0,0,0,0.0,High,Unknown,1790.3600000590086,1790.3600000590086,621.6527777982669,SME:1xAL-1xO-4xTS=>1xSI,SME
SIL,NC2,textiles,2.0,3500.0,0.0,14.0,0.0,10.0,100.0,0.0,3500.0,0.0,0,0,0.0,High,Unknown,1097.250000834465,1097.250000834465,91.43750006953876,WPL:1xRSI=>1xSIL,WPL
SIO,NC2,ores,0.0,125.0,0.0,558.0,0.0,558.0,100.0,0.0,125.0,0.0,0,0,0.0,High,Unknown,1646.5000005364418,1646.5000005364418,686.0416668901842,AML:2xBER=>1xAL-1xBE-1xSIO,AML
SNM,NC2,software systems,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,7387.400004193188,14774.800008386375,307.8083335080495,SL:1xDV-1xIMM-1xWAI=>2xSNM,SL
SOI,NC2,chemicals,2.0,750.0,0.0,48.0,0.0,48.0,100.0,0.0,750.0,0.0,0,0,0.0,High,Unknown,567.5750000122935,9081.200000196695,378.38333334152895,CHP:20xBRM-10xCLI=>16xSOI,CHP
SOL,NC2,energy systems,3.0,1200.0,0.0,20.0,0.0,20.0,100.0,0.0,1200.0,0.0,0,0,0.0,High,Unknown,951.116666674614,11413.400000095367,2377.791666686535,ECA:4xBCO-1xBRO-2xCU-2xSI=>12xSOL,ECA
SP,NC2,energy systems,3.0,2560.0,0.0,88.0,0.0,88.0,100.0,0.0,2560.0,0.0,0,0,0.0,High,Unknown,2612.3416666785874,31348.10000014305,4353.902777797646,ECA:8xGL-24xSOL=>12xSP,ECA
SPT,NC2,infrastructure,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,0.0,0.0,0.0,N/A,N/A
SRD,NC2,drones,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,45095.00000178814,45095.00000178814,3757.916666815678,DRS:1xDCH-1xSAR-2xUTS=>1xSRD,DRS
SRP,NC2,ship shields,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,5527.250000268221,55272.50000268221,4606.041666890184,SPP:5xLST-5xTA-5xW=>10xSRP,SPP
SSC,NC2,ship parts,1.0,450.0,0.0,285.0,0.0,55.0,100.0,0.0,450.0,0.0,0,0,0.0,High,Unknown,94.3200000114739,565.9200000688434,235.80000002868474,WEL:2xAL-1xHE-20xNFI=>6xSSC,WEL
SSL,NC2,ship kits,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,51027.00000047684,51027.00000047684,4252.250000039737,SKF:2xMFK-20xTI=>1xSSL,SKF
SST,NC2,infrastructure,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,0.0,0.0,0.0,N/A,N/A
STL,NC2,metals,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,1374.9000000860542,2749.8000001721084,327.35714287763193,SME:2xFE-8xO=>2xSTL,SME
STR,NC2,medical equipment,1.0,1950.0,0.0,30.0,0.0,30.0,100.0,0.0,1950.0,0.0,0,0,0.0,High,Unknown,560.9000001475215,1121.800000295043,155.80555559653374,BMP:4xAL-50xPE=>2xSTR,BMP
